time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-1.3055382650877088,1.0543810874691848,16.747286636568237,0.08240297092015503,0.06063473418132315,0.0,-1.3914731227455686,1.2882999297775206,5.193555838551032,0.024427902769065365,0.0015155781153759753,0.0,467.7137082767664,468.61939424721106,468.47706143134235,468.1084385481129
2.4600000000000017,-1.3900949778458382,1.1330375922278446,17.058003624492642,0.08357908497394817,0.06090449157304523,0.0,-1.4271213538624894,1.3336893032101542,5.163771446105495,0.007587403225900702,0.009874715122672944,0.0,423.0697373290353,423.7889131856199,423.73557439022625,422.2851143613526
2.520000000000002,-1.4768346372837662,1.2144788737465027,17.36750345589059,0.08373401920196777,0.06120938264323428,0.0,-1.464257792034818,1.381032687489933,5.152902660715231,-0.010009171337289631,-0.006831185962111309,0.0,429.7186367315229,428.2998494141038,430.2518365756887,428.7591706724528
2.580000000000002,-1.5659927387982995,1.2990094100761416,17.679358411263653,0.08379648481619295,0.060827509578111005,0.0,-1.5076301396364686,1.4365750244677746,5.241823023595521,0.017043782812457924,-0.005447206273840946,0.0,460.31757750059296,460.4272069879529,460.1520331697341,462.2889833615164
2.640000000000002,-1.6576161866272483,1.3866918221905555,17.994366249160116,0.08500768950528759,0.06052967259673281,0.0,-1.546468533661389,1.4862464727128375,5.258319906605728,0.02582900549134008,-0.004014494895754522,0.0,439.47685522952503,439.59570117851223,438.21922675151774,438.9489948307372
2.700000000000002,-1.7515587470368301,1.477360291289184,18.310194149714423,0.08645842386280833,0.05974795886565687,0.0,-1.5849312452475122,1.536144844456063,5.269180174644755,0.020656138212072066,-0.04516909878407359,0.0,439.2551242113325,435.8281931615572,437.6891669662733,437.25845116346596
2.760000000000002,-1.8478599218723504,1.5711453197723984,18.627835288170964,0.08768741217281306,0.056742462780488445,0.0,-1.6248507297537744,1.5900997663018657,5.31860707380674,0.020134905414633628,-0.062409374545758414,0.0,450.1171726686194,448.71791495625024,450.4591432675295,450.41695838904195
2.820000000000002,-1.9464912562112764,1.668174529783731,18.948277674792692,0.09000356491304551,0.05257736577446881,0.0,-1.6625116557165331,1.64434924650216,5.362582585758085,0.061365670387950225,-0.08957690427694154,0.0,449.84863679618496,447.6390029548679,447.0482997813244,450.39653047963463
2.880000000000002,-2.0472218639091544,1.7683629223472377,19.26977634295825,0.09347302417123338,0.047588531736937334,0.0,-1.6947657343654197,1.6955617376078957,5.354061778835032,0.04958920434087229,-0.07267570559976722,0.0,431.23935968828454,432.6589193404347,433.4053898858558,432.4166676144802
2.940000000000002,-2.149716425701691,1.8714913655462557,19.588769610751935,0.09619712216510123,0.043261686541463895,0.0,-1.7214349658696337,1.7422874173726726,5.279389602305768,0.035336640314102,-0.07101445940718655,0.0,409.66254636235647,409.80577120211774,411.4074143830091,410.14461896759394
3.000000000000002,-2.2540947713215944,1.9782404287844852,19.911339941474395,0.09779443612925132,0.03879326511045189,0.0,-1.757328542057319,1.8161322750344817,5.472007175755029,-0.003145977843026849,-0.08248409930487666,0.0,493.0429939106054,492.19095008431844,494.724737250495,491.8827679913367
3.0600000000000023,-2.3604310924012237,2.0892011080746076,20.24300518907827,0.09718222446945468,0.03361913513843717,0.0,-1.7867034440810656,1.8824410355233947,5.582981020126839,-0.030598992878593273,-0.09504810393573206,0.0,471.40055601158326,470.42276674125685,471.949042872645,469.82505930045926
3.1200000000000023,-2.4683924930804375,2.2040162572993043,20.580319917212147,0.09507203815630039,0.028566558080353133,0.0,-1.8115055928552448,1.9444685163775979,5.660514167518052,-0.04638586845548317,-0.06844310136629468,0.0,460.9175287730039,463.009893735047,462.2771472922479,461.0307244693104
3.1800000000000024,-2.577749916834311,2.322492061217678,20.922209241522683,0.09205211193498108,0.024021905077006522,0.0,-1.83334204782323,2.004369018075212,5.735480919746525,-0.05969824674302286,-0.09725050652305654,0.0,462.3525217384844,460.07220719760437,462.70306175754934,461.65210035658305
3.2400000000000024,-2.6881588128484535,2.44382348422383,21.26132347852056,0.08853062367416786,0.018179816459308995,0.0,-1.846643353745934,2.0398308102961247,5.569268810659675,-0.05675115621156535,-0.0976042759759393,0.0,382.33962526525715,382.29610884415746,381.129239364561,381.4078505535323
3.3000000000000025,-2.799435430463872,2.5679307093012036,21.59842204110085,0.08480582263727765,0.012564058988089322,0.0,-1.8620193836139394,2.0966369892638697,5.666956671005213,-0.0757351238173707,-0.08659481777179025,0.0,466.7311624259561,467.5827666363138,468.110584188253,466.62801846819184
3.3600000000000025,-2.911496934059705,2.6951376920199963,21.93878491824742,0.08082342888450089,0.007359303249920401,0.0,-1.8729304659181454,2.143175909403732,5.678517340927456,-0.05225265836873494,-0.08704966955728523,0.0,441.60281699044015,441.5590170869398,440.22061142592514,442.15628164216395
3.4200000000000026,-3.0241122173694612,2.8248971927293893,22.27781621608206,0.0772380189236328,0.0024491108876780743,0.0,-1.8805423151367706,2.1818668039787337,5.6228954593261955,-0.08225915624927353,-0.07304962669604496,0.0,418.4854962659058,419.6966464158125,420.8986497027683,418.2899733774511
3.4800000000000026,-3.137114484354752,2.956975362044123,22.614414567433297,0.07257226408260564,6.281151759944887,0.0,-1.885853229701496,2.220306634847544,5.597282376120202,-0.07002221716477584,-0.0782576921388159,0.0,428.9982352687533,428.5510852148465,427.64654392904816,428.68269731561907
3.5400000000000027,-3.250367718705728,3.0911684873516485,22.948019760007387,0.06803761368838135,6.276633917032115,0.0,-1.888924000905904,2.2524528458879023,5.523356670528208,-0.09000915529592783,-0.06995450999916386,0.0,412.48043572510244,413.20825078973576,411.6331330284655,409.8549947485838
3.6000000000000028,-3.3637049810814204,3.2275365993791305,23.28209604557406,0.06225044127492563,6.272445309781464,0.0,-1.8885850953851944,2.292520269686069,5.6121950227564765,-0.11420740281237805,-0.06952304501559226,0.0,463.1259844522751,463.1564335349434,463.96967071223713,462.0577230835753
3.660000000000003,-3.4768989935812384,3.366394202957064,23.62510089829029,0.055275754204694216,6.268215263982526,0.0,-1.884081601939779,2.335137509593787,5.820389542850853,-0.12066279284857703,-0.07253052037608289,0.0,498.75094574173136,498.5280004002661,498.73714986859846,498.254849812744
3.720000000000003,-3.589805495753566,3.5073512093269246,23.975457321935664,0.04840258915870255,6.263555131473042,0.0,-1.8790716199179893,2.362716675413245,5.858103560021545,-0.10451549582726251,-0.09068472625086935,0.0,450.6313286986222,449.1562671891068,449.2085182563504,450.50457442241844
3.780000000000003,-3.702386145023034,3.649683092830384,24.325061312797224,0.04184848490843329,6.257942037867675,0.0,-1.8731970406001253,2.38115125548079,5.7958204100957795,-0.12090220869779689,-0.10000440192841648,0.0,417.8530665357101,417.03155448116087,418.51011881439644,417.06950111480654
3.840000000000003,-3.814486060567924,3.7930697411006746,24.672542011859825,0.03458365263862451,6.252240118611802,0.0,-1.8629796484015433,2.3977347700912826,5.787061274909355,-0.12143924631979454,-0.08659285140702874,0.0,434.11045812674894,435.2266148819819,433.8622649833523,433.80353413209156
3.900000000000003,-3.92574951077122,3.937451212061122,25.02360662164656,0.027373775196569916,6.24785012305947,0.0,-1.8453310243082897,2.4141451619516037,5.914574060458974,-0.11773229508851132,-0.054767027236256455,0.0,474.66689247588147,477.0992260860054,475.80605779097556,476.0778442457827
3.960000000000003,-4.0359066160856525,4.082625202714895,25.38123789938487,0.020564541789035218,6.244413261262551,0.0,-1.8262508265862831,2.424235166734967,6.006108113331016,-0.10612660908379971,-0.06285145351896158,0.0,466.05935246855967,465.4248213337218,466.2993522988409,467.19439415473994
4.020000000000002,-4.144995491073633,4.228186538978701,25.74061797392739,0.013795166263361303,6.240550877436455,0.0,-1.8097231934717237,2.427237481251339,5.973507962297675,-0.13161254412604162,-0.06760289344068855,0.0,428.13535075142306,427.7275865618505,429.2038167829501,427.0225042017865
4.080000000000001,-4.252817972586836,4.373861655510788,26.102889234927503,0.005849955900553816,6.236727581218499,0.0,-1.7839681446933664,2.4277073143152528,6.101652930379675,-0.13408457243613958,-0.05691440915726024,0.0,477.77958859683656,478.5912615908758,476.5128778607973,476.3089942131086
4.14,-4.359220862742631,4.519366104394185,26.468484601605365,6.281634303002985,6.23292029117869,0.0,-1.7624816627292874,2.4217520192299995,6.085058818546455,-0.10769866991282179,-0.08160989209479023,0.0,435.4662809119165,433.39183970894265,432.0882109102868,434.29269167971586
